Id,SalePrice
2341,185781.4531
2342,165332.1863
2343,177734.2799
2344,179478.6819
2345,169576.2539
2346,151050.4545
2347,140330.6
2348,171197.9239
2349,147253.1281
2350,209016.8831
2351,200165.02
2352,204917.8053
2353,213651.0023
2354,114532.2317
2355,116642.4188
2356,135177.613
2357,139794.5682
2358,157399.6789
2359,128157.6319
2360,104502.9419
2361,136252.9358
2362,215780.3804
2363,134387.9463
2364,150947.6101
2365,169159.2359
2366,146004.2646
2367,160072.5368
2368,155541.3125
2369,159444.193
2370,142039.1001
2371,141045.7337
2372,136726.5465
2373,196159.1573
2374,218003.3367
2375,174732.1553
2376,207228.5836
2377,242457.2554
2378,131803.546
2379,164582.8128
2380,131104.3523
2381,127366.6157
2382,158592.9164
2383,158285.295
2384,190090.9668
2385,143046.5673
2386,115145.8518
2387,116983.1708
2388,120139.6128
2389,121027.6607
2390,138301.8102
2391,132377.0997
2392,107234.0052
2393,136579.8025
2394,120162.9897
2395,178334.4046
2396,125039.3243
2397,177707.4326
2398,124565.6652
2399,64448.81255
2400,67499.38107
2401,113306.6589
2402,131617.0529
2403,158203.2359
2404,150619.2432
2405,138499.3761
2406,125826.0906
2407,120896.0697
2408,133386.7418
2409,113917.5011
2410,140713.1513
2411,106217.1352
2412,155347.9266
2413,109844.2115
2414,122112.4749
2415,139218.2126
2416,114386.746
2417,109669.3337
2418,117999.2748
2419,118723.6645
2420,111407.4404
2421,136272.89
2422,104070.3009
2423,135916.5653
2424,143774.4466
2425,195699.3684
2426,131097.0261
2427,135059.3351
2428,149243.0737
2429,114432.6019
2430,123435.6698
2431,99659.06412
2432,120435.6453
2433,130388.7878
2434,120202.0729
2435,139476.9193
2436,113317.7839
2437,99171.05356
2438,123668.5307
2439,117825.7887
2440,116156.971
2441,104782.3205
2442,96600.05047
2443,121219.8534
2444,112600.0525
2445,97508.17048
2446,145308.1503
2447,153555.0387
2448,126752.0003
2449,106557.5711
2450,133627.6105
2451,117645.1893
2452,191147.3029
2453,95054.68293
2454,113539.5631
2455,114750.931
2456,127060.9159
2457,112547.3531
2458,113225.7695
2459,104252.2697
2460,121572.7276
2461,111046.5369
2462,118527.1619
2463,116565.8117
2464,158174.9102
2465,118431.9191
2466,104997.903
2467,112601.1393
2468,107377.1242
2469,91102.27427
2470,178214.371
2471,169997.1808
2472,154010.2716
2473,105410.755
2474,104462.6651
2475,200113.61
2476,117434.8997
2477,126972.1918
2478,133206.4774
2479,111459.857
2480,135804.5363
2481,107715.0065
2482,121310.9928
2483,104610.9511
2484,114704.3683
2485,114310.3235
2486,133760.8274
2487,187450.346
2488,131496.3094
2489,118929.5556
2490,136326.8371
2491,103134.0943
2492,167638.3654
2493,132866.8446
2494,144070.7269
2495,100786.4635
2496,203257.7959
2497,133401.869
2498,105107.6341
2499,109458.6898
2500,119833.469
2501,130869.6887
2502,154650.0125
2503,110456.3812
2504,150125.5559
2505,171289.9432
2506,201944.5077
2507,210984.0959
2508,194091.1332
2509,174145.4312
2510,163129.7283
2511,134979.8829
2512,160870.5743
2513,175868.0069
2514,200489.6529
2515,147936.3485
2516,139110.7789
2517,127494.6643
2518,132748.5702
2519,172109.6581
2520,167747.6542
2521,157923.2454
2522,162706.5963
2523,114865.8168
2524,134865.1743
2525,148072.8567
2526,121505.1033
2527,98101.39795
2528,128769.0862
2529,126049.8385
2530,112329.3008
2531,192558.7891
2532,169303.4634
2533,164880.6121
2534,169192.8739
2535,259174.8184
2536,196771.3409
2537,173291.6769
2538,143433.3869
2539,148490.0766
2540,137681.3623
2541,146921.0907
2542,150442.2541
2543,133730.3705
2544,133682.7035
2545,134396.6124
2546,127260.6678
2547,155054.8827
2548,154160.3757
2549,144874.2253
2550,250193.1688
2551,124859.8985
2552,113030.358
2553,96308.35635
2554,122499.3062
2555,112749.8101
2556,105279.4467
2557,121011.8367
2558,140630.135
2559,112076.5911
2560,124052.6867
2561,117823.8913
2562,129478.8094
2563,129344.7291
2564,154099.3686
2565,115528.5419
2566,126941.8672
2567,116147.4115
2568,152610.5143
2569,162016.5827
2570,122082.4716
2571,153664.818
2572,129413.9203
2573,170313.0966
2574,196530.5067
2575,120953.4794
2576,124053.5611
2577,128091.2442
2578,93829.19212
2579,88841.63888
2580,133046.8173
2581,135505.7169
2582,100402.8294
2583,181484.0761
2584,147821.4476
2585,150134.9656
2586,162579.9308
2587,163421.1281
2588,127906.141
2589,158066.6639
2590,198655.2157
2591,192281.6075
2592,175714.6804
2593,186509.2832
2594,157674.2841
2595,154679.3312
2596,222766.7769
2597,165275.3447
2598,224020.2322
2599,219705.6247
2600,151587.0485
2601,125244.1693
2602,85735.33851
2603,95446.61095
2604,94196.55401
2605,86667.5207
2606,145338.374
2607,164794.0824
2608,163195.6538
2609,135908.1705
2610,101344.8518
2611,130995.2146
2612,134165.2405
2613,130570.9959
2614,116445.7415
2615,122778.1455
2616,129545.6821
2617,154890.4353
2618,146513.7517
2619,188605.5762
2620,149054.763
2621,147586.2145
2622,153203.3169
2623,184976.3272
2624,225917.629
2625,195551.3138
2626,140651.0396
2627,135285.8055
2628,260430.2674
2629,276322.1813
2630,235609.8734
2631,248838.5383
2632,275328.3215
2633,193761.4052
2634,231966.2172
2635,144388.0862
2636,158293.3035
2637,142102.6397
2638,184357.563
2639,141084.9734
2640,137574.4104
2641,107852.9902
2642,167006.5791
2643,107070.1898
2644,122662.3083
2645,113987.7856
2646,104121.0533
2647,108205.6675
2648,136340.3148
2649,141413.6594
2650,130274.9074
2651,139259.3044
2652,239580.6542
2653,185202.2762
2654,168193.4401
2655,238472.6507
2656,233802.7273
2657,225325.6554
2658,203128.5221
2659,213830.67
2660,234488.2449
2661,203880.7193
2662,214907.272
2663,212367.4955
2664,169707.8331
2665,214303.9971
2666,188294.9805
2667,128656.507
2668,131099.9399
2669,135591.0804
2670,219630.9374
2671,137803.41
2672,153390.9985
2673,172941.0293
2674,172994.8035
2675,139872.6794
2676,151016.8789
2677,152055.6296
2678,200326.5621
2679,194954.0184
2680,218158.8588
2681,261277.1405
2682,244371.5237
2683,274142.6567
2684,241261.3553
2685,237467.8234
2686,186806.5241
2687,220737.3567
2688,165019.543
2689,144613.1592
2690,254494.0137
2691,151013.0973
2692,118832.4685
2693,143362.4707
2694,119103.0585
2695,158291.8001
2696,154172.0211
2697,156601.5332
2698,161678.1856
2699,138300.9357
2700,135943.2193
2701,133297.583
2702,99804.95202
2703,129798.7184
2704,128978.3508
2705,106461.9796
2706,108095.008
2707,136571.6179
2708,114700.4965
2709,107099.7494
2710,114718.7951
2711,233875.6491
2712,279148.8858
2713,128485.6616
2714,120420.354
2715,151637.0035
2716,128917.5254
2717,137756.1132
2718,155609.5443
2719,148809.8035
2720,153805.0359
2721,129155.6916
2722,146870.0419
2723,134738.807
2724,110780.2081
2725,121370.9818
2726,135190.6069
2727,163096.6559
2728,164727.792
2729,134826.5684
2730,125494.585
2731,113011.6522
2732,111734.6064
2733,143562.814
2734,138595.6063
2735,125808.8301
2736,135375.4087
2737,115124.1979
2738,152686.249
2739,137230.8542
2740,124271.4606
2741,124138.6082
2742,132657.8224
2743,133088.2057
2744,138816.5443
2745,123563.1489
2746,122255.5442
2747,126534.2051
2748,113329.741
2749,116947.2174
2750,117940.8806
2751,121931.6205
2752,162729.7336
2753,135158.1656
2754,240345.0875
2755,123245.2047
2756,96562.34356
2757,79712.72954
2758,84834.076
2759,139985.568
2760,135354.1475
2761,137389.9714
2762,131048.2334
2763,164602.9802
2764,128291.4403
2765,233224.5595
2766,113630.8284
2767,101350.7987
2768,131262.1274
2769,113257.0637
2770,124330.3148
2771,109333.8936
2772,130572.5685
2773,159100.7111
2774,130317.5756
2775,117651.1768
2776,134767.5283
2777,137655.8449
2778,95074.9568
2779,123361.1288
2780,102474.4569
2781,96983.41967
2782,93842.67003
2783,105064.9671
2784,107953.106
2785,138582.67
2786,62102.1409
2787,103221.5362
2788,82457.98965
2789,149316.9508
2790,97201.51015
2791,113736.5158
2792,67679.22119
2793,158449.6262
2794,84102.70404
2795,104645.8719
2796,100036.5205
2797,164791.5055
2798,109388.1587
2799,125255.8953
2800,69546.14433
2801,104865.3041
2802,118748.946
2803,158071.9355
2804,133293.8607
2805,118818.8163
2806,71746.36814
2807,132313.2166
2808,144073.6837
2809,117087.4495
2810,126594.1616
2811,151273.3545
2812,142809.8814
2813,147256.6185
2814,146765.4232
2815,102151.9651
2816,185118.5051
2817,135930.6236
2818,122725.8665
2819,144606.4299
2820,131155.7738
2821,109254.4464
2822,176946.6635
2823,245926.2954
2824,188383.1712
2825,154029.134
2826,129680.5089
2827,130775.1867
2828,184055.3725
2829,159666.3093
2830,174855.7775
2831,144590.663
2832,180260.4273
2833,200102.8418
2834,163598.57
2835,169268.4679
2836,160780.1391
2837,132153.3008
2838,141423.81
2839,154478.7204
2840,158953.4991
2841,160718.3512
2842,187229.0026
2843,129474.4809
2844,142527.3441
2845,110191.255
2846,167274.3406
2847,165817.6533
2848,162185.7998
2849,168663.6761
2850,227915.1332
2851,195715.7951
2852,197625.0278
2853,207720.8212
2854,128879.3462
2855,163167.9926
2856,163987.2183
2857,146991.3189
2858,168443.6394
2859,116397.228
2860,124584.2025
2861,125816.2688
2862,174900.8412
2863,116572.4433
2864,203102.0576
2865,124350.9451
2866,142614.5571
2867,106691.3754
2868,113556.8485
2869,133349.2077
2870,137261.8031
2871,110444.3855
2872,72717.44965
2873,116572.2595
2874,121708.6783
2875,101764.7753
2876,138475.1542
2877,129240.7671
2878,141528.0974
2879,126497.0511
2880,84028.47254
2881,114710.8434
2882,131130.1364
2883,163898.434
2884,149241.3606
2885,147915.0298
2886,183448.772
2887,106771.5278
2888,123056.0571
2889,66761.95442
2890,76300.54871
2891,115702.3369
2892,64700.86351
2893,99974.72623
2894,72054.5956
2895,199389.5173
2896,190655.0173
2897,162530.4226
2898,147092.5719
2899,145242.2032
2900,135600.815
2901,154443.4569
2902,173969.5414
2903,248970.0713
2904,238226.5079
2905,113879.1274
2906,195757.7022
2907,107228.1051
2908,119706.342
2909,152943.3148
2910,81278.17433
2911,89302.40382
2912,135986.0984
2913,93796.80124
2914,86856.22288
2915,91146.83786
2916,99950.69886
2917,163994.4264
2918,115921.0363
2919,194011.4889
